Ticker,Sector,Probability_Top_20,Latest_Date,Return_252d,Volatility_20d,Forward_PE,Revenue_Growth,Earnings_Growth,ROE
QABA,Unknown,0.046076618,2026-09-04,0.19297678989407308,0.009046306732921224,11.36425,0.091,0.18,0.060510002
SVCC,Financial Services,0.046071675,2026-09-04,0.03793777757327166,0.0004935735750823024,11.36425,0.091,-0.427,0.060510002
FTXR,Unknown,0.04606208,2026-09-04,0.2823589420549599,0.009734757234009463,11.36425,0.091,0.18,0.060510002
VONG,Unknown,0.045997344,2026-09-04,0.10296244806070676,0.008627910165221887,11.36425,0.091,0.18,0.060510002
PCTTU,Industrials,0.045975503,2026-09-04,-0.3820224454225024,0.0,11.36425,1.735,0.18,-0.61555
GSHR,Financial Services,0.04594232,2026-09-04,0.0374753551848892,0.0016621191769838782,11.36425,0.091,-0.283,0.060510002
QSIX,Unknown,0.04593105,2026-09-04,0.23362278126109381,0.00743826738585049,11.36425,0.091,0.18,0.060510002
ONEQ,Unknown,0.045901228,2026-09-04,0.22905975693994063,0.007753378316599012,11.36425,0.091,0.18,0.060510002
FFUT,Unknown,0.045844547,2026-09-04,0.2487767525818776,0.010048077662211127,11.36425,0.091,0.18,0.060510002
FTAG,Unknown,0.045801606,2026-09-04,0.2057965321729225,0.009146250008926009,11.36425,0.091,0.18,0.060510002
CHI,Financial Services,0.04578005,2026-09-04,0.32673958488800214,0.009777158197990592,11.36425,-0.454,0.18,0.35838002
DADS,Unknown,0.045771524,2026-09-04,0.06270261929715226,0.008815922917482968,11.36425,0.091,0.18,0.060510002
EUFN,Unknown,0.045732625,2026-09-04,0.3445720005950943,0.007116953628580815,11.36425,0.091,0.18,0.060510002
USXF,Unknown,0.045706727,2026-09-04,0.2350888193059475,0.009523819432901265,11.36425,0.091,0.18,0.060510002
OTGL,Unknown,0.04570627,2026-09-04,0.21293373713498642,0.008205186912870473,11.36425,0.091,0.18,0.060510002
TDIV,Unknown,0.04568172,2026-09-04,0.2819917285529707,0.008174619747713104,11.36425,0.091,0.18,0.060510002
CHEC,Financial Services,0.045613937,2026-09-04,0.030525454240224015,0.0011934993222932745,11.36425,0.091,0.18,0.060510002
CEPV,Financial Services,0.045613118,2026-09-04,0.030525454240224015,0.000616704373829304,11.36425,0.091,0.18,0.060510002
CRAQ,Financial Services,0.04560415,2026-09-04,0.039039074300109,0.0011848848274706723,11.36425,0.091,0.541,0.060510002
KOYN,Financial Services,0.04553101,2026-09-04,0.030525454240224015,0.001193920562948626,11.36425,0.091,0.18,0.060510002
BLUW,Financial Services,0.045501158,2026-09-04,0.04012032174693991,0.0008417086699985353,11.36425,0.091,0.653,0.060510002
TACH,Financial Services,0.04549483,2026-09-04,0.03652516104433445,0.0018130741717056647,11.36425,0.091,-0.275,0.060510002
QQQJ,Unknown,0.045478206,2026-09-04,0.30660699737261,0.008231587303182013,11.36425,0.091,0.18,0.060510002
QQQY,Unknown,0.045402825,2026-09-04,0.2354722623375698,0.007086213782903015,11.36425,0.091,0.18,0.060510002
JPY,Unknown,0.045378238,2026-09-04,0.310600428802124,0.009200588242933606,11.36425,0.091,0.18,0.060510002
XRPN,Financial Services,0.045287192,2026-09-04,0.029268311291206217,0.0013293801682670422,11.36425,0.091,0.046,0.060510002
CXSE,Unknown,0.045247108,2026-09-04,-0.051280067742037305,0.00848617715421032,11.36425,0.091,0.18,0.060510002
PABU,Unknown,0.045216642,2026-09-04,0.14232944451680418,0.008845857662449502,11.36425,0.091,0.18,0.060510002
MUYY,Unknown,0.04519958,2026-09-04,0.030525454240224015,0.00948572195899635,11.36425,0.091,0.18,0.060510002
WDGF,Unknown,0.045118555,2026-09-04,0.030525454240224015,0.009368009669058996,11.36425,0.091,0.18,0.060510002
BCFN,Unknown,0.045116764,2026-09-04,0.030525454240224015,0.009587000699211076,11.36425,0.091,0.18,0.060510002
SIMA,Financial Services,0.04508572,2026-09-04,0.06609200783438007,0.005114289325965296,11.36425,0.091,-0.706,0.060510002
JSMD,Unknown,0.045041304,2026-09-04,0.12698464231060402,0.009688842803518666,11.36425,0.091,0.18,0.060510002
IPFX,Financial Services,0.045000378,2026-09-04,0.030525454240224015,0.0014736698633976489,11.36425,0.091,0.18,0.060510002
ISHP,Unknown,0.04498691,2026-09-04,-0.11592934314190373,0.01015668658524952,11.36425,0.091,0.18,0.060510002
MACI,Financial Services,0.044984404,2026-09-04,0.043726146811446265,0.002582179268441555,11.36425,0.091,0.18,0.060510002
WENN,Financial Services,0.044975072,2026-09-04,0.025271427663615675,0.0008221916205426694,11.36425,0.091,0.264,0.060510002
FDIF,Unknown,0.044938914,2026-09-04,0.20666754569665402,0.009343984761261965,11.36425,0.091,0.18,0.060510002
TVAI,Financial Services,0.044924628,2026-09-04,0.03436257652785235,0.0007785435788976616,11.36425,0.091,0.401,0.060510002
PEZ,Unknown,0.044922836,2026-09-04,-0.050527320382782515,0.009887145276063616,11.36425,0.091,0.18,0.060510002
JSM,Unknown,0.044874843,2026-09-04,0.008084347421687843,0.0077208316077050625,11.36425,0.091,0.18,0.060510002
NTRSO,Financial Services,0.044871062,2026-09-04,-0.030294151224544597,0.0075031127221814094,11.36425,0.364,0.986,0.17066
FMET,Unknown,0.04483766,2026-09-04,0.0825456395576667,0.00927888822762568,11.36425,0.091,0.18,0.060510002
INAC,Financial Services,0.04478859,2026-09-04,0.0361809665580437,0.0013656662273586265,11.36425,0.091,0.18,0.060510002
BALQ,Unknown,0.044743273,2026-09-04,0.030525454240224015,0.008123347295906585,11.36425,0.091,0.18,0.060510002
FVC,Unknown,0.044633307,2026-09-04,0.19069718797798485,0.008919583354310921,11.36425,0.091,0.18,0.060510002
DMAA,Financial Services,0.04457305,2026-09-04,0.04873294238264281,0.0008202359105055831,11.36425,0.091,-0.179,0.060510002
QTR,Unknown,0.04451579,2026-09-04,0.18046960633025533,0.007255308739549892,11.36425,0.091,0.18,0.060510002
QADR,Financial Services,0.044505406,2026-09-04,0.030525454240224015,0.001072885661128569,11.36425,0.091,0.18,0.060510002
PONO,Financial Services,0.0444244,2026-09-04,0.030525454240224015,0.0005610963759243875,11.36425,0.091,0.18,0.060510002
DVSP,Unknown,0.044384386,2026-09-04,0.1813047290851204,0.008822099189046998,11.36425,0.091,0.18,0.060510002
FTXG,Unknown,0.044365074,2026-09-04,0.05508627843895719,0.009231533355374164,11.36425,0.091,0.18,0.060510002
TNXT,Unknown,0.04429429,2026-09-04,0.030525454240224015,0.008282756900652721,11.36425,0.091,0.18,0.060510002
QQQ,Unknown,0.044218272,2026-09-04,0.25588494780313664,0.008098568230042902,11.36425,0.091,0.18,0.060510002
PUI,Unknown,0.044131067,2026-09-04,0.04849104812324723,0.008769570461482072,11.36425,0.091,0.18,0.060510002
TFNS,Unknown,0.04408388,2026-09-04,0.12228896035921011,0.007672609444833831,11.36425,0.091,0.18,0.060510002
GPT,Unknown,0.04407998,2026-09-04,0.2306111299489857,0.009966593605242536,11.36425,0.091,0.18,0.060510002
NPAC,Financial Services,0.04404878,2026-09-04,0.03758656056827303,0.0018691670642687213,11.36425,0.091,-0.144,0.060510002
SAAQ,Financial Services,0.04396225,2026-09-04,0.030525454240224015,0.0018890123977711945,11.36425,0.091,0.18,0.060510002
QETA,Financial Services,0.043951035,2026-09-04,0.04915104659155167,0.0,11.36425,0.091,0.18,0.060510002
SZZL,Financial Services,0.04393946,2026-09-04,0.03567885542448801,0.0016353865554572034,11.36425,0.091,-0.475,0.060510002
JAPN,Unknown,0.043846626,2026-09-04,-0.07631639416703495,0.009757590053990402,11.36425,0.091,0.18,0.060510002
HCAC,Financial Services,0.043828957,2026-09-04,0.030525454240224015,0.0004981532707213405,11.36425,0.091,0.18,0.060510002
BHFAL,Unknown,0.043801956,2026-09-04,-0.1418265358481683,0.00860574490835303,11.36425,0.091,0.18,0.060510002
NUGY,Unknown,0.043760285,2026-09-04,0.030525454240224015,0.009104360911605113,11.36425,0.091,0.18,0.060510002
LANDO,Real Estate,0.043752335,2026-09-04,0.15030399816373885,0.006384655084316642,11.36425,0.042,0.18,-0.00963
DRDB,Financial Services,0.0436743,2026-09-04,0.03992208657616625,0.0011514633245084162,11.36425,0.091,0.087,0.060510002
CEPO,Financial Services,0.043647986,2026-09-04,0.04114232273705465,0.0027536383678876085,11.36425,0.091,2.337,0.060510002
ATII,Financial Services,0.043596108,2026-09-04,0.04411762918430462,0.002148825208463902,11.36425,0.091,0.18,0.060510002
QBIG,Unknown,0.043588463,2026-09-04,0.1551867400895841,0.00961765147893501,11.36425,0.091,0.18,0.060510002
ACGLN,Financial Services,0.043579854,2026-09-04,-0.05370810709306262,0.006825598745358895,11.36425,-0.105,-0.071,0.19936001
BLCR,Unknown,0.043565,2026-09-04,0.28551819581900206,0.006715339555447719,11.36425,0.091,0.18,0.060510002
DMII,Financial Services,0.043546278,2026-09-04,0.030525454240224015,0.0010782228653292716,11.36425,0.091,0.18,0.060510002
PFI,Unknown,0.043526158,2026-09-04,0.11092496590941514,0.009756337020300295,11.36425,0.091,0.18,0.060510002
QGRD,Unknown,0.043448046,2026-09-04,0.16281112925286823,0.006700283391279862,11.36425,0.091,0.18,0.060510002
FV,Unknown,0.043359846,2026-09-04,0.1969804065355727,0.008885203961871133,11.36425,0.091,0.18,0.060510002
QQQT,Unknown,0.043334723,2026-09-04,0.21784334718760978,0.007376914386812983,11.36425,0.091,0.18,0.060510002
FCA,Unknown,0.043333933,2026-09-04,0.050256410256410255,0.007702112273245389,11.36425,0.091,0.18,0.060510002
LPBB,Financial Services,0.043328367,2026-09-04,0.03577252741161985,0.000501342455555361,11.36425,0.091,-0.509,0.060510002
OYSE,Financial Services,0.04332371,2026-09-04,0.03589238483906909,0.0011570795312790133,11.36425,0.091,0.456,0.060510002
KFII,Financial Services,0.043303233,2026-09-04,0.046168889908140054,0.0015446512865936303,11.36425,0.091,-0.148,0.060510002
SVIV,Financial Services,0.043258213,2026-09-04,0.030525454240224015,0.0007721358147769577,11.36425,0.091,0.18,0.060510002
WRND,Unknown,0.043250263,2026-09-04,0.2658168784043837,0.00826814146501449,11.36425,0.091,0.18,0.060510002
TACO,Financial Services,0.043236364,2026-09-04,0.01894120382507225,0.0012433744781181696,11.36425,0.091,-0.409,0.060510002
DALI,Unknown,0.043227617,2026-09-04,0.08425214309856055,0.007810647694924904,11.36425,0.091,0.18,0.060510002
COWS,Unknown,0.04318297,2026-09-04,0.2659461638257663,0.007644282530463562,11.36425,0.091,0.18,0.060510002
JPFP,Unknown,0.043181214,2026-09-04,0.030525454240224015,0.0077756535451674914,11.36425,0.091,0.18,0.060510002
ACAA,Financial Services,0.043150768,2026-09-04,0.030525454240224015,0.0015172183112601352,11.36425,0.091,0.18,0.060510002
BRNY,Unknown,0.04314002,2026-09-04,0.2589284913016159,0.007293328719992856,11.36425,0.091,0.18,0.060510002
KIQQ,Unknown,0.0431108,2026-09-04,0.030525454240224015,0.006849416475232157,11.36425,0.091,0.18,0.060510002
PGAC,Financial Services,0.043056834,2026-09-04,0.046920871690060206,0.0015530118121937322,11.36425,0.091,-0.223,0.060510002
BHFAO,Financial Services,0.043055195,2026-09-04,-0.13284398420612553,0.011112181269334626,11.36425,0.867,15.206,0.13535
PCAP,Financial Services,0.04303076,2026-09-04,0.014677066008911277,0.0008495881623967152,11.36425,0.091,0.121,0.060510002
LGRO,Unknown,0.0429592,2026-09-04,0.2124590138796203,0.008331154392006887,11.36425,0.091,0.18,0.060510002
LKSP,Financial Services,0.042944342,2026-09-04,0.030525454240224015,0.0008167927069757173,11.36425,0.091,0.18,0.060510002
HAVA,Financial Services,0.042944342,2026-09-04,0.030525454240224015,0.0010636448237565065,11.36425,0.091,0.18,0.060510002
WLII,Financial Services,0.042937208,2026-09-04,0.030525454240224015,0.00043502190488053466,11.36425,0.091,0.18,0.060510002
ADAC,Financial Services,0.0428932,2026-09-04,0.030525454240224015,0.0003902797122692416,11.36425,0.091,0.18,0.060510002
BHFAP,Financial Services,0.042875994,2026-09-04,-0.1374955162486089,0.0112205454037181,11.36425,0.867,15.206,0.13535
KRAQ,Financial Services,0.04286534,2026-09-04,0.030525454240224015,0.0014503385492182642,11.36425,0.091,0.18,0.060510002
GPAT,Financial Services,0.042797524,2026-09-04,0.034905648324871086,0.004722682568757577,11.36425,0.091,-0.862,0.060510002
FAD,Unknown,0.042792086,2026-09-04,0.1884507399267501,0.009733144993826253,11.36425,0.091,0.18,0.060510002
ALOV,Financial Services,0.042758826,2026-09-04,0.030525454240224015,0.0014130665461789768,11.36425,0.091,0.18,0.060510002
KCHV,Financial Services,0.04275377,2026-09-04,0.042914104975743106,0.0006614519699168164,11.36425,0.091,0.365,0.060510002
YHNA,Financial Services,0.04271973,2026-09-04,0.05248093652277963,0.002693815878880067,11.36425,0.091,0.18,0.060510002
EMSC,Unknown,0.0427008,2026-09-04,0.030525454240224015,0.008714482996680402,11.36425,0.091,0.18,0.060510002
HCIC,Financial Services,0.042680856,2026-09-04,0.030525454240224015,0.0008584769736039011,11.36425,0.091,0.18,0.060510002
DSAC,Financial Services,0.042680856,2026-09-04,0.030525454240224015,0.0009722738722117904,11.36425,0.091,0.18,0.060510002
ITHA,Financial Services,0.042680856,2026-09-04,0.030525454240224015,0.0028605779381659672,11.36425,0.091,0.18,0.060510002
DNMX,Financial Services,0.042680223,2026-09-04,0.030525454240224015,0.0007803867129688028,11.36425,0.091,0.18,0.060510002
NEWTH,,0.04266389,2026-09-04,0.008416787285093319,0.0026685726086817315,11.36425,0.217,0.588,0.17126
FPXE,Unknown,0.042651705,2026-09-04,0.06392604926924861,0.00849778046696878,11.36425,0.091,0.18,0.060510002
ALDF,Financial Services,0.042587608,2026-09-04,0.03496175665354562,0.0011783766425908313,11.36425,0.091,-0.117,0.060510002
CRAN,Financial Services,0.042519458,2026-09-04,0.030525454240224015,0.00016002480277413486,11.36425,0.091,0.18,0.060510002
TRUF,Unknown,0.04237965,2026-09-04,0.030525454240224015,0.0075873227842923555,11.36425,0.091,0.18,0.060510002
SORN,Financial Services,0.042361803,2026-09-04,0.030525454240224015,0.0,11.36425,0.091,0.18,0.060510002
CAFG,Unknown,0.042341314,2026-09-04,0.278122527451232,0.006390429568739663,11.36425,0.091,0.18,0.060510002
BACC,Financial Services,0.04231488,2026-09-04,0.052208785351179454,0.002744638316299569,11.36425,0.091,0.33,0.060510002
RREV,Financial Services,0.0422894,2026-09-04,0.030525454240224015,0.0009945823780624391,11.36425,0.091,0.18,0.060510002
MKLY,Financial Services,0.04218571,2026-09-04,0.030525454240224015,0.0009361695655378382,11.36425,0.091,0.18,0.060510002
IEAG,Financial Services,0.04217514,2026-09-04,0.030525454240224015,0.0012241223764555395,11.36425,0.091,0.18,0.060510002
MBVI,Financial Services,0.042063512,2026-09-04,0.030525454240224015,0.0005961058018384007,11.36425,0.091,0.18,0.060510002
AACO,Financial Services,0.042035613,2026-09-04,0.030525454240224015,0.0004912530075606614,11.36425,0.091,0.18,0.060510002
IGAC,Financial Services,0.042035613,2026-09-04,0.030525454240224015,0.0016745775478951498,11.36425,0.091,0.18,0.060510002
LFAC,Financial Services,0.04201059,2026-09-04,0.030525454240224015,0.0007845323467859462,11.36425,0.091,0.18,0.060510002
BDCI,Financial Services,0.041973494,2026-09-04,0.030525454240224015,0.0008857908487291464,11.36425,0.091,0.18,0.060510002
LWAC,Financial Services,0.041958902,2026-09-04,0.0361445437046628,0.001999183194342667,11.36425,0.091,0.18,0.060510002
EMIS,Financial Services,0.041958902,2026-09-04,0.030525454240224015,0.0013932704534088986,11.36425,0.091,0.18,0.060510002
OBA,Financial Services,0.041951407,2026-09-04,0.03822938938456821,0.0009048509025193883,11.36425,0.091,23.005,0.060510002
SSEA,Financial Services,0.041907094,2026-09-04,0.030525454240224015,0.0015063204668573512,11.36425,0.091,0.18,0.060510002
SHRY,Unknown,0.04188152,2026-09-04,0.14058354084498959,0.008670997306642905,11.36425,0.091,0.18,0.060510002
CEPF,Financial Services,0.041859925,2026-09-04,0.029702893636613048,0.0025944978138169716,11.36425,0.091,0.18,0.060510002
AMID,Unknown,0.041853536,2026-09-04,0.058801538516047414,0.009373965556752168,11.36425,0.091,0.18,0.060510002
SEIS,Unknown,0.041764364,2026-09-04,0.1759875126079773,0.008468713733244433,11.36425,0.091,0.18,0.060510002
PIO,Unknown,0.041745897,2026-09-04,7.957617539311457e-05,0.007516122189570535,11.36425,0.091,0.18,0.060510002
SOCA,Financial Services,0.041648135,2026-09-04,0.030525454240224015,0.0014518354264346205,11.36425,0.091,0.18,0.060510002
ROCQ,Unknown,0.04162771,2026-09-04,0.030525454240224015,0.006882243466042261,11.36425,0.091,0.18,0.060510002
ORIQU,Financial Services,0.041577373,2026-09-04,0.0277033342805999,0.0,11.36425,0.091,0.18,0.060510002
APXT,Financial Services,0.04153015,2026-09-04,0.030525454240224015,0.0015054221522751213,11.36425,0.091,0.18,0.060510002
DBCA,Financial Services,0.041528404,2026-09-04,0.030525454240224015,0.0012915595837708588,11.36425,0.091,0.18,0.060510002
FDCF,Unknown,0.041454844,2026-09-04,0.0602076570890937,0.007823550130981037,11.36425,0.091,0.18,0.060510002
MYX,Financial Services,0.041353695,2026-09-04,0.030525454240224015,0.0015377993115798293,11.36425,0.091,0.18,0.060510002
HCMA,Financial Services,0.0413313,2026-09-04,0.030525454240224015,0.0010806634135394908,11.36425,0.091,0.18,0.060510002
AXIN,Financial Services,0.04131224,2026-09-04,0.03610828957224599,0.0010603176356059338,11.36425,0.091,2.037,0.060510002
SCII,Financial Services,0.041224062,2026-09-04,0.030525454240224015,0.0012549284407923262,11.36425,0.091,0.18,0.060510002
GTPE,Unknown,0.041203298,2026-09-04,0.030525454240224015,0.007562298132726914,11.36425,0.091,0.18,0.060510002
TLNC,Financial Services,0.041173562,2026-09-04,0.030525454240224015,0.001573360248854108,11.36425,0.091,0.18,0.060510002
LPCV,Financial Services,0.04115858,2026-09-04,0.030525454240224015,0.0033292343707606747,11.36425,0.091,0.18,0.060510002
ORR,Unknown,0.041155484,2026-09-04,0.24831957856169606,0.006980734421031389,11.36425,0.091,0.18,0.060510002
CAPN,Financial Services,0.04115334,2026-09-04,0.07707130846962928,0.002381166602541915,11.36425,0.091,-0.469,0.060510002
HACQ,Financial Services,0.041133307,2026-09-04,0.030525454240224015,0.00032232433295090217,11.36425,0.091,0.18,0.060510002
JMID,Unknown,0.041129623,2026-09-04,0.05777271256881744,0.008939558298021677,11.36425,0.091,0.18,0.060510002
DHCNI,Unknown,0.041129414,2026-09-04,0.1702242710600954,0.007085994701311421,11.36425,0.091,0.18,0.060510002
IACO,Financial Services,0.04110452,2026-09-04,0.030525454240224015,0.0006979363191556404,11.36425,0.091,0.18,0.060510002
PTOR,Financial Services,0.04110452,2026-09-04,0.030525454240224015,0.001059625047397861,11.36425,0.091,0.18,0.060510002
FGII,Financial Services,0.04110452,2026-09-04,0.030525454240224015,0.0010054353796474832,11.36425,0.091,0.18,0.060510002
FIGX,Financial Services,0.04110452,2026-09-04,0.030968976908506196,0.0017942871125441284,11.36425,0.091,0.18,0.060510002
FGBIP,Financial Services,0.041103162,2026-09-04,0.060278231245013636,0.006557516638671941,11.36425,1.768,0.18,-0.14835
OIM,Financial Services,0.04105817,2026-09-04,0.030525454240224015,0.0005046645498236439,11.36425,0.091,0.18,0.060510002
PBEU,Unknown,0.041056536,2026-09-04,0.030525454240224015,0.00800878583865652,11.36425,0.091,0.18,0.060510002
GTERA,Financial Services,0.04103108,2026-09-04,0.04518070356843662,0.0005078595659925478,11.36425,0.091,0.18,0.060510002
PALO,Financial Services,0.04102944,2026-09-04,0.030525454240224015,0.001929825939933544,11.36425,0.091,0.18,0.060510002
MCGA,Financial Services,0.041004352,2026-09-04,-0.028168943455976203,0.0017358701236856542,11.36425,0.091,0.18,0.060510002
SUMA,Financial Services,0.041002195,2026-09-04,0.030525454240224015,0.0019364004571020745,11.36425,0.091,0.18,0.060510002
CTAA,Financial Services,0.041002195,2026-09-04,0.030525454240224015,0.0016163852715757583,11.36425,0.091,0.18,0.060510002
PACH,Financial Services,0.040972833,2026-09-04,0.037669513096329155,0.000723511383995425,11.36425,0.091,6.163,0.060510002
SSAC,Financial Services,0.040960524,2026-09-04,0.030525454240224015,0.0011200743165353353,11.36425,0.091,0.18,0.060510002
XCBE,Financial Services,0.04092729,2026-09-04,0.030525454240224015,0.000617097355503081,11.36425,0.091,0.18,0.060510002
CAQ,Financial Services,0.04092729,2026-09-04,0.030525454240224015,0.0015329698391567759,11.36425,0.091,0.18,0.060510002
RNGT,Financial Services,0.04092729,2026-09-04,0.030525454240224015,0.0013433971976178549,11.36425,0.091,0.18,0.060510002
